"Gene","gRNA","p_value"
"SYMPK","NTC-10",0.611044920670195
"SYNCRIP","NTC-10",0.0676789367261565
"SYNGAP1","NTC-10",0.864197735377906
"SYNGR1","NTC-10",0.497929428581381
"SYNGR2","NTC-10",0.117549272290284
"SYNGR3","NTC-10",0.0913632668901431
"SYNJ1","NTC-10",0.113091835871782
"SYNJ2","NTC-10",0.047273524119209
"SYNRG","NTC-10",0.11452237642598
"SYPL1","NTC-10",0.0417397528878886
"SYP","NTC-10",0.0288573950178069
"SYS1","NTC-10",0.144299296821768
"SYT10","NTC-10",0.618354274945511
"SYT5","NTC-10",0.0210701555365198
"SYVN1","NTC-10",0.450831077164188
"SZRD1","NTC-10",0.896191907293071
"SZT2","NTC-10",0.0782366104733525
"TAB1","NTC-10",0.516650171649673
"TAB2","NTC-10",0.98028123247721
"TAB3","NTC-10",0.377057687396832
"TAC3","NTC-10",0.0429376116008623
"TACC1","NTC-10",0.474896353536478
"TACC3","NTC-10",0.22743162152256
"TACO1","NTC-10",0.0376644946285872
"TADA1","NTC-10",0.151011612511955
"TADA2A","NTC-10",0.342852133163311
"TADA2B","NTC-10",0.878961233958864
"TADA3","NTC-10",0.612552230835744
"TAF10","NTC-10",8.14624255595247e-07
"TAF11","NTC-10",0.0284288821668863
"TAF12","NTC-10",0.0171628766525011
"TAF13","NTC-10",0.282947093599427
"TAF15","NTC-10",0.411991553410867
"TAF1A","NTC-10",0.183539853883971
"TAF1B","NTC-10",0.309658080176541
"TAF1C","NTC-10",0.756712957428437
"TAF1D","NTC-10",0.000938576257586194
"TAF1","NTC-10",0.593859404687929
"TAF2","NTC-10",0.767271545299681
"TAF3","NTC-10",0.805046058567773
"TAF4B","NTC-10",0.573112290692849
"TAF4","NTC-10",0.0401433989327411
"TAF5L","NTC-10",0.679517210501954
"TAF5","NTC-10",0.706776235227476
"TAF6L","NTC-10",0.731028689937002
"TAF6","NTC-10",0.800982047854023
"TAF7","NTC-10",0.332629969444928
"TAF8","NTC-10",0.557657603707769
"TAF9B","NTC-10",0.856017922054632
"TAF9","NTC-10",0.398335060123605
"TAGLN2","NTC-10",0.0511036824054195
"TAL1","NTC-10",0.195426563642397
"TAL2","NTC-10",0.944565870903251
"TALDO1","NTC-10",0.944880171871526
"TAMM41","NTC-10",0.778612355156459
"TANC2","NTC-10",0.433922596781823
"TANGO2","NTC-10",0.472124063905963
"TANGO6","NTC-10",0.787324273661643
"TANK","NTC-10",0.460615424799762
"TAOK1","NTC-10",0.887508499365909
"TAOK2","NTC-10",0.265962829841948
"TAOK3","NTC-10",0.840367787066574
"TAP1","NTC-10",0.61305275601905
"TAP2","NTC-10",0.594598830933201
"TAPBP","NTC-10",0.802122710433686
"TAPT1","NTC-10",0.316400871724688
"TARBP1","NTC-10",0.639284449180646
"TARBP2","NTC-10",0.326269885008891
"TARDBP","NTC-10",0.133301226826335
"TARS2","NTC-10",0.881722009730142
"TASOR2","NTC-10",0.516653663180498
"TASOR","NTC-10",0.925168893928195
"TASP1","NTC-10",0.996851833383576
"TATDN1","NTC-10",0.060155019151357
"TATDN2","NTC-10",0.593862587857878
"TATDN3","NTC-10",0.636658339678205
"TAX1BP1","NTC-10",0.139474952115676
"TBC1D10A","NTC-10",0.519324226126215
"TBC1D10B","NTC-10",0.0666994864126025
"TBC1D12","NTC-10",0.659798947721848
"TBC1D13","NTC-10",0.662811677003439
"TBC1D15","NTC-10",0.484641971606499
"TBC1D17","NTC-10",0.446853967126535
"TBC1D19","NTC-10",0.284603171032746
"TBC1D1","NTC-10",0.222624823775188
"TBC1D20","NTC-10",0.00420813540777037
"TBC1D22A","NTC-10",0.333490001893411
"TBC1D22B","NTC-10",0.103269174694274
"TBC1D23","NTC-10",0.130104783953193
"TBC1D24","NTC-10",0.0463904955995064
"TBC1D25","NTC-10",0.758365351331327
"TBC1D2B","NTC-10",0.952900000608097
"TBC1D2","NTC-10",0.472965103452222
"TBC1D31","NTC-10",0.492615565264792
"TBC1D32","NTC-10",0.0106094463911442
"TBC1D4","NTC-10",0.368159636457957
"TBC1D5","NTC-10",0.498991682227596
"TBC1D7","NTC-10",0.305697379133373
"TBC1D8B","NTC-10",0.113874188181887
"TBC1D9B","NTC-10",0.612018474422151
"TBCA","NTC-10",0.687756483579966
"TBCB","NTC-10",0.00283425687894358
"TBCCD1","NTC-10",0.502807874623864
"TBCC","NTC-10",0.911678912626527
"TBCD","NTC-10",0.16586801967015
"TBCE.1","NTC-10",0.582383685857945
"TBCE","NTC-10",0.299335460368283
"TBCK","NTC-10",0.389238084661008
"TBK1","NTC-10",0.000255615621167315
"TBKBP1","NTC-10",0.0412774495048051
"TBL1X","NTC-10",0.274671704395517
"TBL1XR1","NTC-10",0.667731131642657
"TBL2","NTC-10",0.574532744922734
"TBL3","NTC-10",0.477315711087947
"TBPL1","NTC-10",0.130545791846998
"TBP","NTC-10",0.198528729367816
"TBRG1","NTC-10",0.204767549958868
"TBRG4","NTC-10",0.78789028157984
"TBX18","NTC-10",0.199138707105409
"TBX1","NTC-10",0.856811367862919
"TBXA2R","NTC-10",0.664878254177268
"TBXAS1","NTC-10",0.106392369397817
"TCAF1","NTC-10",0.0134100959578397
"TCAF2","NTC-10",0.651712800678352
"TCAIM","NTC-10",0.44363284529921
"TCAM1P","NTC-10",0.769996550451113
"TCEA1","NTC-10",0.414619605111794
"TCEA2","NTC-10",0.00234156121130199
"TCEAL1","NTC-10",0.858128030691623
"TCEAL4","NTC-10",0.510624270167534
"TCEAL7","NTC-10",0.0535329826054938
"TCEAL8","NTC-10",0.0230776562400738
"TCEAL9","NTC-10",0.325896917336284
"TCEANC2","NTC-10",0.526862525343253
"TCEANC","NTC-10",0.053337615170872
"TCERG1","NTC-10",0.171092485353454
"TCF12","NTC-10",0.154163024561262
"TCF19","NTC-10",0.697311235182552
"TCF20","NTC-10",0.838792748287792
"TCF25","NTC-10",0.0294925047173104
"TCF3","NTC-10",0.895796261680954
"TCF4","NTC-10",0.174660775845766
"TCF7","NTC-10",0.370010354289969
"TCFL5","NTC-10",0.453062240184394
"TCHP","NTC-10",0.191877245361587
"TCOF1","NTC-10",0.0518915186366535
"TCP11L1","NTC-10",0.0129815061909735
"TCP1","NTC-10",0.077014654943077
"TCTA","NTC-10",0.891257681540661
"TCTN1","NTC-10",0.817255750541981
"TCTN3","NTC-10",0.27772316212905
"TDG","NTC-10",0.0203074718407019
"TDH","NTC-10",0.976821711249876
"TDP1","NTC-10",0.267657066712051
"TDP2","NTC-10",0.566207492914729
"TDRD3","NTC-10",0.0676907505437403
"TDRD7","NTC-10",0.830321373130734
"TDRKH","NTC-10",0.453998174741865
"TEAD1","NTC-10",0.343713439038116
"TEAD2","NTC-10",0.0643894984519749
"TEAD3","NTC-10",0.942615373885724
"TEAD4","NTC-10",0.0469660998931115
"TEC","NTC-10",0.473666872016268
"TECPR1","NTC-10",0.054569109261785
"TECPR2","NTC-10",0.58556337977599
"TECR","NTC-10",0.943339960613522
"TEDC1","NTC-10",0.957547997194143
"TEDC2","NTC-10",0.535046306963278
"TEFM","NTC-10",0.271352080896205
"TEKT4P2","NTC-10",0.349473785380677
"TELO2","NTC-10",0.433892511348294
"TENM1","NTC-10",0.180299726730452
"TENT2","NTC-10",0.591330778738087
"TENT4A","NTC-10",0.178762482280107
"TENT4B","NTC-10",0.675455424865392
"TENT5A","NTC-10",0.589119988760141
"TENT5C","NTC-10",0.894319565838711
"TEP1","NTC-10",0.0447853329030802
"TEPSIN","NTC-10",0.670763877057386
"TERF1","NTC-10",0.123810931167699
"TERF2IP","NTC-10",0.652405892221473
"TERF2","NTC-10",0.520681987567108
"TESC","NTC-10",0.000829419748202204
"TESK2","NTC-10",0.102562054548953
"TESMIN","NTC-10",0.409246845831125
"TES","NTC-10",0.760203709579981
"TET1","NTC-10",0.819545816115358
"TET2","NTC-10",0.330129877929036
"TET3","NTC-10",0.818517368395547
"TEX10","NTC-10",0.833407668409581
"TEX15","NTC-10",0.21258797745211
"TEX261","NTC-10",0.424822957399789
"TEX264","NTC-10",0.00414355913392036
"TEX2","NTC-10",0.336849145836691
"TEX30","NTC-10",0.0354140058992096
"TEX9","NTC-10",0.233357125517075
"TFAM","NTC-10",0.559586898842326
"TFAP4","NTC-10",0.906670903124953
"TFB1M","NTC-10",0.506576270112611
"TFB2M","NTC-10",0.791061322531815
"TFCP2","NTC-10",0.49427126627006
"TFDP2","NTC-10",0.0750409262129039
"TFE3","NTC-10",0.554020337000437
"TFG","NTC-10",0.974121277319875
"TFIP11","NTC-10",0.198237490610649
"TF","NTC-10",0.85351220420564
"TFPI","NTC-10",0.168055008447145
"TFPT","NTC-10",0.760173014706502
"TFR2","NTC-10",0.537528227309139
"TGDS","NTC-10",0.79595677364857
"TGFBR1","NTC-10",0.0821642567184212
"TGFBR3","NTC-10",0.66439437949035
"TGFBRAP1","NTC-10",0.376202364671826
"TGIF1","NTC-10",0.595481698010789
"TGIF2","NTC-10",0.504241535685504
"TGM2","NTC-10",0.505730450404781
"TGS1","NTC-10",0.18283588901908
"THADA","NTC-10",0.803072373486252
"THAP11","NTC-10",0.0978917884510407
"THAP12","NTC-10",0.0288664887417787
"THAP1","NTC-10",0.375171928976767
"THAP2","NTC-10",0.138953706622209
"THAP3","NTC-10",0.676023559774713
"THAP4","NTC-10",0.687142008722914
"THAP5","NTC-10",0.199883666667958
"THAP6","NTC-10",0.371169961456446
"THAP7","NTC-10",0.00269680175181067
"THAP8","NTC-10",0.418549789421976
"THEM4","NTC-10",0.0659794019363808
"THEM6","NTC-10",0.260248722998851
"THG1L","NTC-10",0.0095383737374755
"THNSL1","NTC-10",0.471714532491075
"THOC1","NTC-10",0.698663232354512
"THOC2","NTC-10",0.1956447756608
"THOC3","NTC-10",0.707925011283693
"THOC5","NTC-10",0.121750975501979
"THOC6","NTC-10",0.607045629136321
"THOC7","NTC-10",0.0987009679464882
"THOP1","NTC-10",0.885291265184505
"THRA","NTC-10",0.887234670193655
"THRAP3","NTC-10",0.0024804346331689
"THRB","NTC-10",0.23654382573133
"THTPA","NTC-10",0.0550674470230069
"THUMPD1","NTC-10",0.100887636612634
"THUMPD2","NTC-10",0.467006613006439
"THUMPD3","NTC-10",0.389937457476717
"THYN1","NTC-10",0.0917208668531913
"TIA1","NTC-10",0.159468371100334
"TIAL1","NTC-10",0.323265770449335
"TICAM1","NTC-10",0.000215728110662536
"TICRR","NTC-10",0.646356676933245
"TIFA","NTC-10",0.573392828726049
"TIGD1","NTC-10",0.225191337395162
"TIGD2","NTC-10",0.955447022556187
"TIGD5","NTC-10",0.195233056035886
"TIGD6","NTC-10",0.61035458242317
"TIGD7","NTC-10",0.236845397520132
"TIMELESS","NTC-10",0.366778438419556
"TIMM10B","NTC-10",0.483973851667701
"TIMM10","NTC-10",0.000344165860152484
"TIMM17A","NTC-10",0.187690642614443
"TIMM17B","NTC-10",0.914058927021672
"TIMM21","NTC-10",0.406197068359592
"TIMM22","NTC-10",0.671828873262208
"TIMM23B","NTC-10",0.432841406927201
"TIMM23","NTC-10",0.411684965250854
"TIMM29","NTC-10",0.767972151232832
"TIMM44","NTC-10",0.271925229342367
"TIMM50","NTC-10",0.46050703286428
"TIMM8A","NTC-10",0.00135438467716402
"TIMM8B","NTC-10",0.000958678959219538
"TIMM9","NTC-10",0.216787879328675
"TIMMDC1","NTC-10",0.121643826452917
"TIMP1","NTC-10",0.753904469417209
"TINAGL1","NTC-10",0.616717134973443
"TINF2","NTC-10",0.803612799878652
"TIPARP","NTC-10",0.340204182236663
"TIPIN","NTC-10",0.55832012901566
"TIPRL","NTC-10",0.0268322123706923
"TIRAP","NTC-10",0.248162674988477
"TJP1","NTC-10",0.288826368514819
"TJP2","NTC-10",0.143876633711356
"TK1","NTC-10",0.566673089873748
"TK2","NTC-10",0.616711983375737
"TKFC","NTC-10",0.602011252850247
"TKT","NTC-10",0.481902811852927
"TLCD1","NTC-10",0.42171103509924
"TLCD2","NTC-10",0.482111363553883
"TLE2","NTC-10",0.353992885091644
"TLE3","NTC-10",0.0799991564962049
"TLE4","NTC-10",0.173612654149527
"TLE6","NTC-10",0.207408101204597
"TLK1","NTC-10",0.378815191282921
"TLK2","NTC-10",0.335501303261468
"TLN1","NTC-10",0.0431092177482144
"TLNRD1","NTC-10",0.0586237785686058
"TM2D1","NTC-10",0.337337867049857
"TM2D2","NTC-10",0.0765537106482497
"TM2D3","NTC-10",0.273991227646784
"TM7SF2","NTC-10",0.314668492331159
"TM7SF3","NTC-10",0.181402916903637
"TM9SF1","NTC-10",0.503532515306141
"TM9SF2","NTC-10",0.426492349472373
"TM9SF3","NTC-10",0.931074348902579
"TM9SF4","NTC-10",0.941928117120223
"TMA16","NTC-10",0.00677997438226644
"TMA7","NTC-10",0.010802543509563
"TMBIM1","NTC-10",0.748393408744467
"TMBIM4","NTC-10",0.212431050888635
"TMBIM6","NTC-10",0.370503495849973
"TMC3","NTC-10",0.347683474481437
"TMC5","NTC-10",0.444010310391164
"TMC6","NTC-10",0.496729050822966
"TMC7","NTC-10",0.879912513992306
"TMC8","NTC-10",0.135284030781758
"TMCC1","NTC-10",0.164180242044518
"TMCO1","NTC-10",0.041311538870048
"TMCO6","NTC-10",0.753191807462808
"TMED10","NTC-10",0.646944320331545
"TMED1","NTC-10",0.64000686145567
"TMED2","NTC-10",0.321027019855652
"TMED3","NTC-10",0.0183477656448928
"TMED4","NTC-10",0.177947887285377
"TMED5","NTC-10",0.959102277394507
"TMED7","NTC-10",0.846618697871668
"TMED8","NTC-10",0.128365539908089
"TMED9","NTC-10",0.0316691336664168
"TMEM101","NTC-10",0.976419224736133
"TMEM104","NTC-10",0.253012277346888
"TMEM106B","NTC-10",0.507799081241661
"TMEM106C","NTC-10",0.00376884183323431
"TMEM107","NTC-10",0.156556025193392
"TMEM109","NTC-10",0.60212012760709
"TMEM115","NTC-10",0.700822224270359
"TMEM116","NTC-10",0.159358184839434
"TMEM117","NTC-10",0.693480111044217
"TMEM11","NTC-10",0.0265234718399194
"TMEM120A","NTC-10",0.474390087025831
"TMEM120B","NTC-10",0.576220721636222
"TMEM123","NTC-10",0.132574303150817
"TMEM126A","NTC-10",0.630938557233988
"TMEM126B","NTC-10",0.760621274309306
"TMEM127","NTC-10",0.466779019923927
"TMEM128","NTC-10",0.0588620366904148
"TMEM129","NTC-10",0.780023281532817
"TMEM131L","NTC-10",0.58442077703841
"TMEM131","NTC-10",0.829364902040483
"TMEM134","NTC-10",0.723525523852444
"TMEM135","NTC-10",0.724470239877819
"TMEM138","NTC-10",0.0730521294907639
"TMEM141","NTC-10",0.671451434582186
"TMEM144","NTC-10",0.569441734697499
"TMEM147","NTC-10",0.0251777083993101
"TMEM14A","NTC-10",0.00135060880456515
"TMEM14B","NTC-10",0.00621769201878539
"TMEM14C","NTC-10",0.0147910933597305
"TMEM150A","NTC-10",0.783620518953552
"TMEM158","NTC-10",0.0722442155355543
"TMEM160","NTC-10",0.00259986916391462
"TMEM161A","NTC-10",0.915602238211937
"TMEM161B","NTC-10",0.987117921151599
"TMEM164","NTC-10",0.719954102627355
"TMEM165","NTC-10",0.378789190188604
"TMEM167A","NTC-10",0.0609873297297297
"TMEM167B","NTC-10",0.0580628049985018
"TMEM168","NTC-10",0.993816938825464
"TMEM170A","NTC-10",0.763035835351936
"TMEM175","NTC-10",0.355460068534919
"TMEM177","NTC-10",0.737338630542705
"TMEM179B","NTC-10",0.666814951055354
"TMEM181","NTC-10",0.298605131197072
"TMEM182","NTC-10",0.54122308853503
"TMEM183A","NTC-10",0.093911702282293
"TMEM184B","NTC-10",0.966488005938357
"TMEM184C","NTC-10",0.431676577007629
"TMEM185A","NTC-10",0.692481715490644
"TMEM185B","NTC-10",0.109776460537182
"TMEM186","NTC-10",0.488017103349337
"TMEM187","NTC-10",0.561398437257022
"TMEM18","NTC-10",0.58243548421088
"TMEM191A","NTC-10",0.777573212890838
"TMEM191C","NTC-10",0.749185851008281
"TMEM192","NTC-10",0.423984615525832
"TMEM198B","NTC-10",0.726410651641792
"TMEM198","NTC-10",0.0839458163688717
"TMEM199","NTC-10",0.0938117095213916
"TMEM19","NTC-10",0.496467638711246
"TMEM201","NTC-10",0.575746352095498
"TMEM203","NTC-10",0.0268407623779116
"TMEM205","NTC-10",0.666809365048335
"TMEM208","NTC-10",0.416963645164937
"TMEM209","NTC-10",0.418195286412667
"TMEM212","NTC-10",0.752751766367836
"TMEM214","NTC-10",0.982941547753484
"TMEM216","NTC-10",0.647548449548352
"TMEM217","NTC-10",0.851298143240325
"TMEM218","NTC-10",0.487113288550381
"TMEM219","NTC-10",0.210605103180009
"TMEM222","NTC-10",0.33735580109369
"TMEM223","NTC-10",0.298310427922202
"TMEM230","NTC-10",0.66958551084389
"TMEM231","NTC-10",0.253154491091147
"TMEM233","NTC-10",0.25389535090513
"TMEM234","NTC-10",0.000903995231504867
"TMEM237","NTC-10",0.844355701038663
"TMEM238","NTC-10",0.641884556180593
"TMEM241","NTC-10",0.0872650959533239
"TMEM242","NTC-10",0.0165137900608506
"TMEM243","NTC-10",0.436210391654751
"TMEM245","NTC-10",0.4581173057036
"TMEM247","NTC-10",0.245741418246922
"TMEM248","NTC-10",0.00137762476139959
"TMEM250","NTC-10",0.320342110017268
"TMEM251","NTC-10",0.350329317975166
"TMEM256","NTC-10",0.0102875800453649
"TMEM258","NTC-10",1.55248291656279e-05
"TMEM259","NTC-10",0.387572148392811
"TMEM260","NTC-10",0.352268707299038
"TMEM263","NTC-10",0.124223709094868
"TMEM267","NTC-10",0.0808871132822525
"TMEM268","NTC-10",0.573947999031543
"TMEM273","NTC-10",0.518512639982627
"TMEM30A","NTC-10",0.00749472721555187
"TMEM33","NTC-10",0.0517086312066588
"TMEM38B","NTC-10",0.0608008502066469
"TMEM39A","NTC-10",0.388634374466365
"TMEM39B","NTC-10",0.190746431153207
"TMEM41A","NTC-10",0.677973800692275
"TMEM41B","NTC-10",0.0762082339741748
"TMEM43","NTC-10",0.978972611437645
"TMEM44","NTC-10",0.605509467227285
"TMEM45A","NTC-10",0.640191175260638
"TMEM50A","NTC-10",0.914481337911419
"TMEM50B","NTC-10",0.000997919993289779
"TMEM52","NTC-10",0.867336031076339
"TMEM53","NTC-10",0.114883905661758
"TMEM54","NTC-10",0.999288227226334
"TMEM59","NTC-10",0.793214983950871
"TMEM60","NTC-10",0.555280812567926
"TMEM62","NTC-10",0.697247756291794
"TMEM63A","NTC-10",0.971854319396265
"TMEM63B","NTC-10",0.461957534307957
"TMEM64","NTC-10",0.591398686491741
"TMEM67","NTC-10",0.687085539521698
"TMEM68","NTC-10",0.444973330364373
"TMEM69","NTC-10",0.114676024572206
"TMEM70","NTC-10",0.0445457674753328
"TMEM74B","NTC-10",0.183018225324829
"TMEM79","NTC-10",0.882529008975686
"TMEM80","NTC-10",0.818771879842596
"TMEM87A","NTC-10",0.808775748618693
"TMEM87B","NTC-10",0.266767586459115
"TMEM94","NTC-10",0.916722565220409
"TMEM97","NTC-10",0.00112482675582884
"TMEM98","NTC-10",0.450090645378368
"TMEM9B","NTC-10",0.141215057980662
"TMEM9","NTC-10",0.656019521607608
"TMF1","NTC-10",0.872406307133345
"TMLHE","NTC-10",0.371664823678216
"TMOD1","NTC-10",0.52160208619316
"TMOD2","NTC-10",0.2642647097474
"TMOD3","NTC-10",0.064143716534034
"TMPO","NTC-10",0.545276442190896
"TMPRSS4","NTC-10",0.541437677479708
"TMSB10","NTC-10",0.0556642111167748
"TMSB4X","NTC-10",0.326462788423317
"TMTC3","NTC-10",0.720649060521726
"TMTC4","NTC-10",0.674408564409095
"TMUB1","NTC-10",0.0296307707246892
"TMUB2","NTC-10",0.192922404505606
"TMX1","NTC-10",0.388926687379856
"TMX2","NTC-10",0.0141121688625986
"TMX3","NTC-10",0.558968048732483
"TMX4","NTC-10",0.586000081890748
"TNFAIP1","NTC-10",0.333363716083898
"TNFAIP2","NTC-10",0.833144900053702
"TNFAIP8L1","NTC-10",0.201625799921853
"TNFAIP8","NTC-10",0.29447537372772
"TNFRSF10A","NTC-10",0.777304024373437
"TNFRSF10B","NTC-10",0.987129721444429
"TNFRSF12A","NTC-10",0.3126988397485
"TNFRSF14","NTC-10",0.0799905090053038
"TNFRSF1A","NTC-10",0.203638998964803
"TNFRSF8","NTC-10",0.230841773190916
"TNFSF13B","NTC-10",0.0694642414133825
"TNFSF9","NTC-10",0.425039932032127
"TNIK","NTC-10",0.423553027295692
"TNIP1","NTC-10",0.772207227451204
"TNIP2","NTC-10",0.728165663793754
"TNKS1BP1","NTC-10",0.206256901326727
"TNKS2","NTC-10",0.909689178534016
"TNKS","NTC-10",0.166038932075536
"TNNI3","NTC-10",0.0422258501715428
"TNNT1","NTC-10",0.147648095494903
"TNPO1","NTC-10",0.482294153677386
"TNPO2","NTC-10",0.780895045398318
"TNPO3","NTC-10",0.170941953761488
"TNRC18","NTC-10",0.530563329216235
"TNRC6A","NTC-10",0.775381064920925
"TNRC6B","NTC-10",0.146658218577555
"TNRC6C","NTC-10",0.194498480454279
"TNS1","NTC-10",0.326006383137524
"TNXB","NTC-10",0.303494366596305
"TOB1","NTC-10",0.0523503855317935
"TOB2","NTC-10",0.0624467863958705
"TOE1","NTC-10",0.937210441266584
"TOGARAM1","NTC-10",0.0648463363954117
"TOGARAM2","NTC-10",0.734935891036985
"TOLLIP","NTC-10",0.00848545506821891
"TOM1L1","NTC-10",0.117802618731773
"TOM1","NTC-10",0.90796161061817
"TOMM20","NTC-10",0.0516155923809897
"TOMM22","NTC-10",0.0701656398424812
"TOMM34","NTC-10",0.184884683188037
"TOMM40L","NTC-10",0.0249675196242467
"TOMM5","NTC-10",0.10052460484961
"TOMM70","NTC-10",0.168870233171761
"TOMM7","NTC-10",0.000539548034786123
"TONSL","NTC-10",0.0795139414744309
"TOP1MT","NTC-10",0.84144733047004
"TOP1","NTC-10",0.215874992964218
"TOP2A","NTC-10",0.110691700027709
"TOP2B","NTC-10",0.330556135727304
"TOP3A","NTC-10",0.57471342990501
"TOP3B","NTC-10",0.309534587390713
"TOPBP1","NTC-10",0.812383911724277
"TOPORS","NTC-10",0.888812417931492
"TOR1AIP1","NTC-10",0.368287459445783
"TOR1AIP2","NTC-10",0.172108887218383
"TOR1A","NTC-10",0.0014468017655278
"TOR1B","NTC-10",0.137097158080766
"TOR2A","NTC-10",0.0644507920374881
"TOR3A","NTC-10",0.306566401064598
"TOR4A","NTC-10",0.794179559698837
"TOX4","NTC-10",0.468997409775376
"TP53BP1","NTC-10",0.570758755622582
"TP53BP2","NTC-10",0.595775564842348
"TP53I13","NTC-10",0.907672571745521
"TP53I3","NTC-10",0.293553446534333
"TP53INP1","NTC-10",0.617231408445522
"TP53INP2","NTC-10",0.16176162934057
"TP53","NTC-10",0.00367453227887715
"TP53RK","NTC-10",0.29070264820554
"TP73-AS1","NTC-10",0.388269638981757
"TP73","NTC-10",0.266182690027349
"TPCN1","NTC-10",0.133475535993032
"TPCN2","NTC-10",0.566493762543774
"TPD52L1","NTC-10",0.935054183205188
"TPD52L2","NTC-10",0.576430024406969
"TPGS1","NTC-10",0.878317645466691
"TPGS2","NTC-10",0.121676364775869
"TPH2","NTC-10",0.785055303789164
"TPI1","NTC-10",0.0378314631049528
"TPK1","NTC-10",0.836795365232221
"TPM1","NTC-10",0.435029924651986
"TPM3","NTC-10",0.210285760791043
"TPM3P9","NTC-10",0.785435683311786
"TPM4","NTC-10",0.0343381349180532
"TPMT","NTC-10",0.900750093048453
"TPP1","NTC-10",0.0551177844092501
"TPP2","NTC-10",0.247126733720364
"TPRA1","NTC-10",0.885212983025516
"TPRKB","NTC-10",0.0554963004572579
"TPRN","NTC-10",0.17302039290219
"TPR","NTC-10",0.0326098098350117
"TPST2","NTC-10",0.419026516825317
"TPT1","NTC-10",0.0590663194771415
"TPTEP1","NTC-10",0.0604760083435951
"TPTEP2","NTC-10",0.565330127186578
"TPX2","NTC-10",0.148199140915414
"TRA2A","NTC-10",0.0438920938942137
"TRA2B","NTC-10",0.0140204502562083
"TRABD","NTC-10",0.244284589844522
"TRADD","NTC-10",0.911789347949865
"TRAF3IP1","NTC-10",0.364364291974052
"TRAF3IP2","NTC-10",0.168989884497374
"TRAF3","NTC-10",0.980300836251776
"TRAF4","NTC-10",0.348002695911486
"TRAF5","NTC-10",0.837068731731437
"TRAF6","NTC-10",0.281917035765536
"TRAF7","NTC-10",0.560022787654111
"TRAFD1","NTC-10",0.569936219915912
"TRAIP","NTC-10",0.0155891567023113
"TRAK1","NTC-10",0.209702470734463
"TRAK2","NTC-10",0.675137831898857
"TRAM1","NTC-10",0.498700268463012
"TRAM2","NTC-10",0.453576204508472
"TRAP1","NTC-10",0.332405122227005
"TRAPPC10","NTC-10",0.490379674641372
"TRAPPC11","NTC-10",0.814613099428804
"TRAPPC12","NTC-10",0.865996241176683
"TRAPPC13","NTC-10",0.449619296713915
"TRAPPC1","NTC-10",0.223675030601878
"TRAPPC2B","NTC-10",0.0638475385158704
"TRAPPC2","NTC-10",0.234644960684568
"TRAPPC3L","NTC-10",0.351531201454486
"TRAPPC3","NTC-10",0.0580755512743383
"TRAPPC4","NTC-10",0.368036179697138
"TRAPPC5","NTC-10",0.0857316252076557
